,prob
n01664674_2502,0.9954100251197815
n01664674_2528,0.9905292391777039
n01664674_2529,0.9887955188751221
n01664674_2533,0.9264870882034302
n01664674_2537,0.9934647679328918
n01664674_2543,0.9393379092216492
n01664674_2553,0.9841015934944153
n01664674_2562,0.918645441532135
n01664674_2564,0.9649116396903992
n01664674_2568,0.98177170753479
n01664674_2571,0.9647589325904846
n01664674_2584,0.9766541123390198
n01664674_2590,0.9908826947212219
n01664674_2595,0.7587772011756897
n01664674_2601,0.9840473532676697
n01664674_2614,0.9513399004936218
n01664674_2628,0.9838169813156128
n01664674_2636,0.9685483574867249
n01664674_2654,0.8808944225311279
n01664674_2665,0.9538930654525757
n01664674_2684,0.9285010695457458
n01664674_2697,0.9981295466423035
n01664674_27,0.9920474290847778
n01664674_271,0.9780265688896179
n01664674_2716,0.9836435914039612
n01664674_272,0.9689532518386841
n01664674_2723,0.9777807593345642
n01664674_2724,0.9722777009010315
n01664674_2730,0.9950494170188904
n01664674_2738,0.3860901892185211
n01664674_2742,0.9740028977394104
n01664674_2764,0.9609847664833069
n01664674_278,0.9892681241035461
n01664674_2790,0.9944792985916138
n01664674_2793,0.9938793182373047
n01664674_2796,0.9975995421409607
n01664674_2808,0.9502835273742676
n01664674_2814,0.9612115025520325
n01664674_2836,0.9826349020004272
n01664674_284,0.9405179023742676
n01664674_2843,0.9141756892204285
n01664674_2863,0.9947502017021179
n01664674_2867,0.9443858861923218
n01664674_2870,0.6355268955230713
n01664674_2876,0.9462301135063171
n01664674_2878,0.9675341248512268
n01664674_2898,0.9946700930595398
n01664674_2902,0.932288408279419
n01664674_2913,0.9931983351707458
n01664674_2932,0.9997064471244812
n01664674_2957,0.9884159564971924
n01664674_297,0.9667795896530151
n01664674_2994,0.9902770519256592
n01664674_3004,0.9717245101928711
n01664674_3008,0.9991124272346497
n01664674_3013,0.7759829163551331
n01664674_3017,0.9843267798423767
n01664674_3028,0.9847619533538818
n01664674_3040,0.5471310615539551
n01664674_305,0.9945605397224426
n01664674_3055,0.9611299633979797
n01664674_3065,0.9941591024398804
n01664674_308,0.9941097497940063
n01664674_309,0.9708406925201416
n01664674_3091,0.9866722822189331
n01664674_3096,0.9790861010551453
n01664674_3108,0.9941127896308899
n01664674_3123,0.9963555335998535
n01664674_3141,0.9929127097129822
n01664674_3145,0.9859097003936768
n01664674_3163,0.9704893231391907
n01664674_3165,0.9894874095916748
n01664674_3178,0.9855323433876038
n01664674_3185,0.9971626400947571
n01664674_3189,0.9938467144966125
n01664674_3216,0.9870240688323975
n01664674_3225,0.9975057244300842
n01664674_3241,0.9864507913589478
n01664674_329,0.9857549667358398
n01664674_3297,0.9150915741920471
n01664674_3300,0.9891539216041565
n01664674_3317,0.9556085467338562
n01664674_3321,0.9910978078842163
n01664674_3333,0.975751519203186
n01664674_3351,0.9217664003372192
n01664674_3375,0.9765751957893372
n01664674_3396,0.9478214979171753
n01664674_3410,0.9930538535118103
n01664674_3418,0.97974693775177
n01664674_342,0.9181839227676392
n01664674_3438,0.9782493114471436
n01664674_348,0.9738364815711975
n01664674_3485,0.9910315275192261
n01664674_349,0.9648838043212891
n01664674_3497,0.965315580368042
n01664674_3521,0.9895276427268982
n01664674_3535,0.9897940158843994
n01664674_3542,0.9973511695861816
n01664674_3554,0.8996410965919495
n01664674_3568,0.9777366518974304
n01664674_3577,0.8264735341072083
n01664674_358,0.9946181178092957
n01664674_359,0.9457491636276245
n01664674_3634,0.9733906984329224
n01664674_3659,0.9831778407096863
n01664674_3686,0.986586332321167
n01664674_3688,0.9613572359085083
n01664674_3715,0.9903215765953064
n01664674_3739,0.9974096417427063
n01664674_376,0.9295048117637634
n01664674_3778,0.9934762120246887
n01664674_3790,0.9964246153831482
n01664674_3839,0.9879419207572937
n01664674_3842,0.9816038608551025
n01664674_3845,0.9704837203025818
n01664674_3885,0.9892165660858154
n01664674_3888,0.9478214979171753
n01664674_3894,0.9432199597358704
n01664674_39,0.9472551941871643
n01664674_3900,0.9105847477912903
n01664674_3903,0.9861094355583191
n01664674_3911,0.9935077428817749
n01664674_392,0.9923954010009766
n01664674_3921,0.8458657264709473
n01664674_3928,0.9850444793701172
n01664674_3934,0.9921450018882751
n01664674_3935,0.9710182547569275
n01664674_394,0.904517650604248
n01664674_3948,0.9769887328147888
n01664674_3953,0.9568711519241333
n01664674_3955,0.9515553116798401
n01664674_3962,0.9899641871452332
n01664674_3977,0.9959076642990112
n01664674_3988,0.9768522381782532
n01664674_3993,0.9807877540588379
n01664674_3997,0.9919514656066895
n01664674_3999,0.9878076910972595
n01664674_402,0.9955818057060242
n01664674_4058,0.9665247797966003
n01664674_4089,0.9486286044120789
n01664674_4106,0.9434050917625427
n01664674_4112,0.9838760495185852
n01664674_4115,0.9493606090545654
n01664674_4189,0.9636052846908569
n01664674_4214,0.9748874306678772
n01664674_4225,0.9515401124954224
n01664674_423,0.8530182838439941
n01664674_4234,0.9676374793052673
n01664674_4246,0.9274049997329712
n01664674_4248,0.9563363790512085
n01664674_427,0.9935451745986938
n01664674_4278,0.8133769631385803
n01664674_4296,0.9698372483253479
n01664674_4299,0.9962819218635559
n01664674_4306,0.9977606534957886
n01664674_4309,0.9905555844306946
n01664674_431,0.36802032589912415
n01664674_4311,0.9880337119102478
n01664674_432,0.9936822652816772
n01664674_4332,0.9820299744606018
n01664674_434,0.9757513999938965
n01664674_4342,0.9747161269187927
n01664674_4357,0.9906682372093201
n01664674_4385,0.9919597506523132
n01664674_4400,0.9746533036231995
n01664674_4404,0.9572075605392456
n01664674_4423,0.9823200106620789
n01664674_4432,0.9259206652641296
n01664674_4436,0.9827789664268494
n01664674_4439,0.9633923768997192
n01664674_4454,0.9699373841285706
n01664674_4460,0.9937400817871094
n01664674_4462,0.8918567299842834
n01664674_4497,0.9936054944992065
n01664674_450,0.9643263220787048
n01664674_4503,0.9000076651573181
n01664674_4505,0.989669144153595
n01664674_4521,0.9869711399078369
n01664674_4525,0.9909895658493042
n01664674_4540,0.9878058433532715
n01664674_458,0.9955578446388245
n01664674_4585,0.9903678894042969
n01664674_459,0.9828864932060242
n01664674_4591,0.9990346431732178
n01664674_4609,0.9774066209793091
n01664674_4615,0.9889551997184753
n01664674_4617,0.9949517250061035
n01664674_4618,0.757079541683197
n01664674_4621,0.9912461638450623
n01664674_4622,0.9973266124725342
n01664674_4625,0.4531126320362091
n01664674_4639,0.7556460499763489
n01664674_464,0.9429339170455933
n01664674_4690,0.9709538221359253
n01664674_4698,0.9792431592941284
n01664674_4726,0.9609425067901611
n01664674_4733,0.9950364232063293
n01664674_4739,0.9003856778144836
n01664674_4751,0.9909104704856873
n01664674_4761,0.9859682321548462
n01664674_4766,0.9883540868759155
n01664674_4768,0.9546986818313599
n01664674_4782,0.7613381743431091
n01664674_4783,0.9590186476707458
n01664674_4785,0.9440521001815796
n01664674_4841,0.9990725517272949
n01664674_4844,0.9718837738037109
n01664674_4857,0.9747247695922852
n01664674_4871,0.9805582165718079
n01664674_4879,0.9947910308837891
n01664674_4880,0.9157090187072754
n01664674_4892,0.9486327767372131
n01664674_4899,0.9571587443351746
n01664674_49,0.947105884552002
n01664674_4902,0.9825108647346497
n01664674_4966,0.9666135907173157
n01664674_4990,0.9707061052322388
n01664674_4998,0.9387792944908142
n01664674_5006,0.9811526536941528
n01664674_5011,0.994125247001648
n01664674_5024,0.9914014935493469
n01664674_5027,0.9961828589439392
n01664674_5032,0.9974606037139893
n01664674_5067,0.9867339134216309
n01664674_5072,0.9890013933181763
n01664674_5085,0.9957536458969116
n01664674_5093,0.7918497323989868
n01664674_5116,0.9966245889663696
n01664674_5135,0.974764883518219
n01664674_5139,0.9920676946640015
n01664674_5142,0.9775670170783997
n01664674_5146,0.9494425654411316
n01664674_5180,0.9952902793884277
n01664674_5182,0.9815561771392822
n01664674_5183,0.9712799787521362
n01664674_5193,0.9831873774528503
n01664674_5196,0.9972311854362488
n01664674_521,0.9187940359115601
n01664674_5224,0.9969182014465332
n01664674_5237,0.9548094272613525
n01664674_5242,0.9687499403953552
n01664674_5245,0.8642902970314026
n01664674_5254,0.9763123989105225
n01664674_5263,0.9980130195617676
n01664674_5282,0.9891570806503296
n01664674_5293,0.9969344139099121
n01664674_5306,0.9632931351661682
n01664674_5316,0.9336240887641907
n01664674_5324,0.9496749639511108
n01664674_5335,0.995335042476654
n01664674_5342,0.9739794135093689
n01664674_5346,0.9948126077651978
n01664674_5350,0.9948647618293762
n01664674_5366,0.9971767663955688
n01664674_5372,0.9864171743392944
n01664674_5380,0.9917479753494263
n01664674_539,0.9929803013801575
n01664674_5405,0.9958078861236572
n01664674_5430,0.9652926325798035
n01664674_5434,0.9456950426101685
n01664674_5438,0.9588003158569336
n01664674_5450,0.9869697093963623
n01664674_5456,0.9988114833831787
n01664674_5466,0.9921431541442871
n01664674_5467,0.9969306588172913
n01664674_549,0.9648563861846924
n01664674_5493,0.991075873374939
n01664674_5508,0.9935010075569153
n01664674_5509,0.9738585352897644
n01664674_5516,0.9936177730560303
n01664674_5532,0.9700762033462524
n01664674_5565,0.9972341656684875
n01664674_558,0.9807217121124268
n01664674_5602,0.9950569868087769
n01664674_5656,0.44964370131492615
n01664674_5664,0.993700385093689
n01664674_5665,0.9733628034591675
n01664674_5667,0.9781672954559326
n01664674_5720,0.9925050735473633
n01664674_5722,0.9977337121963501
n01664674_5723,0.9516697525978088
n01664674_5757,0.9562162756919861
n01664674_5758,0.9814029932022095
n01664674_5767,0.9715979695320129
n01664674_5779,0.9967936873435974
n01664674_5788,0.9244558811187744
n01664674_579,0.9925407767295837
n01664674_5793,0.9909261465072632
n01664674_5795,0.9910673499107361
n01664674_5810,0.9146696329116821
n01664674_5815,0.9756970405578613
n01664674_5876,0.9458807706832886
n01664674_5879,0.9559522271156311
n01664674_5894,0.9719037413597107
n01664674_5895,0.9572866559028625
n01664674_5925,0.9625788331031799
n01664674_5948,0.963192343711853
n01664674_5952,0.9640828371047974
n01664674_5973,0.9643766283988953
n01664674_5996,0.9442436695098877
n01664674_6013,0.9978663325309753
n01664674_6019,0.8826484680175781
n01664674_602,0.9978481531143188
n01664674_6020,0.8816343545913696
n01664674_6030,0.9888127446174622
n01664674_6041,0.9939491748809814
n01664674_6058,0.9852523803710938
n01664674_6066,0.993707001209259
n01664674_6134,0.9657072424888611
n01664674_6145,0.9962891340255737
n01664674_6152,0.9555124044418335
n01664674_6153,0.9899897575378418
n01664674_616,0.9623915553092957
n01664674_6173,0.9862459897994995
n01664674_6176,0.9898396730422974
n01664674_6179,0.9961007833480835
n01664674_6187,0.9880174398422241
n01664674_619,0.994556188583374
n01664674_6202,0.6945281624794006
n01664674_6216,0.9961535334587097
n01664674_6221,0.998678982257843
n01664674_6228,0.9830342531204224
n01664674_623,0.9727670550346375
n01664674_6233,0.9558659791946411
n01664674_6234,0.8723363876342773
n01664674_6254,0.966215193271637
n01664674_6258,0.7948498129844666
n01664674_6259,0.9761766195297241
n01664674_6284,0.9963904023170471
n01664674_6286,0.9746115207672119
n01664674_6324,0.9476862549781799
n01664674_6325,0.970192551612854
n01664674_633,0.9762720465660095
n01664674_6338,0.9918146729469299
n01664674_6419,0.9837141633033752
n01664674_6423,0.9874719977378845
n01664674_6457,0.9793881177902222
n01664674_6469,0.996432900428772
n01664674_6471,0.9914528131484985
n01664674_6506,0.9891846179962158
n01664674_6511,0.9853289723396301
n01664674_6535,0.9848692417144775
n01664674_6545,0.9890917539596558
n01664674_6554,0.9601520895957947
n01664674_658,0.970841109752655
n01664674_6583,0.9813685417175293
n01664674_6604,0.9394423961639404
n01664674_661,0.9318627715110779
n01664674_6635,0.9854778051376343
n01664674_6649,0.9968935251235962
n01664674_665,0.7766724824905396
n01664674_6674,0.9091083407402039
n01664674_6678,0.9881554841995239
n01664674_6683,0.9908377528190613
n01664674_6693,0.9855875968933105
n01664674_670,0.9593684077262878
n01664674_6702,0.9848698377609253
n01664674_6721,0.950793981552124
n01664674_6725,0.9976861476898193
n01664674_6726,0.9901590943336487
n01664674_6734,0.973442792892456
n01664674_6738,0.9614290595054626
n01664674_6743,0.9754848480224609
n01664674_6750,0.991655707359314
n01664674_6752,0.9220941066741943
n01664674_6812,0.9944262504577637
n01664674_6815,0.9969369173049927
n01664674_6838,0.9971983432769775
n01664674_6861,0.9902846217155457
n01664674_6862,0.931490421295166
n01664674_6871,0.45691415667533875
n01664674_6877,0.9940477609634399
n01664674_6882,0.9967130422592163
n01664674_6935,0.9980260133743286
n01664674_6937,0.9607174396514893
n01664674_695,0.9932035207748413
n01664674_6962,0.9976664781570435
n01664674_701,0.9953267574310303
n01664674_7017,0.5161025524139404
n01664674_7025,0.9338581562042236
n01664674_7049,0.9957008957862854
n01664674_7060,0.996303915977478
n01664674_7065,0.9898238778114319
n01664674_7090,0.9918397665023804
n01664674_7094,0.9895646572113037
n01664674_7109,0.9729482531547546
n01664674_7123,0.9365248680114746
n01664674_7174,0.9776952862739563
n01664674_720,0.9751446843147278
n01664674_726,0.8668619990348816
n01664674_7269,0.9873758554458618
n01664674_7279,0.9892463088035583
n01664674_7298,0.9542126059532166
n01664674_7319,0.9901577830314636
n01664674_733,0.9891114830970764
n01664674_7335,0.7933239936828613
n01664674_7358,0.7837218642234802
n01664674_7374,0.9910994172096252
n01664674_739,0.9393539428710938
n01664674_7396,0.9529485702514648
n01664674_7440,0.8683655261993408
n01664674_7450,0.9848104119300842
n01664674_75,0.6285001039505005
n01664674_7501,0.9973973035812378
n01664674_752,0.9969256520271301
n01664674_7628,0.9347026944160461
n01664674_765,0.9942177534103394
n01664674_7663,0.9602060914039612
n01664674_7675,0.9774337410926819
n01664674_7685,0.9895433187484741
n01664674_7687,0.9774478673934937
n01664674_7714,0.9753950238227844
n01664674_7721,0.9725301861763
n01664674_7735,0.8789353370666504
n01664674_7748,0.9671242833137512
n01664674_7752,0.9047399759292603
n01664674_7765,0.9844799637794495
n01664674_7777,0.9845885634422302
n01664674_7803,0.9619293808937073
n01664674_7804,0.5509361028671265
n01664674_7812,0.9918713569641113
n01664674_783,0.9776881337165833
n01664674_788,0.9598814845085144
n01664674_7895,0.9946908354759216
n01664674_7909,0.9328995943069458
n01664674_7924,0.9858004450798035
n01664674_7935,0.9552667140960693
n01664674_794,0.9871308207511902
n01664674_7983,0.9717376828193665
n01664674_8023,0.9950906038284302
n01664674_8027,0.9837470650672913
n01664674_8034,0.9893485307693481
n01664674_8043,0.9783313274383545
n01664674_8051,0.9753074645996094
n01664674_8070,0.9967435002326965
n01664674_8100,0.9911755323410034
n01664674_8128,0.9920834302902222
n01664674_815,0.9923568964004517
n01664674_8162,0.9941600561141968
n01664674_817,0.9554624557495117
n01664674_8182,0.9986328482627869
n01664674_8190,0.992487907409668
n01664674_8226,0.9834679365158081
n01664674_8231,0.9801908731460571
n01664674_824,0.9987068176269531
n01664674_8240,0.9968680739402771
n01664674_8271,0.9278076887130737
n01664674_8274,0.9843235611915588
n01664674_8280,0.9742162823677063
n01664674_8297,0.9928818941116333
n01664674_8318,0.9802022576332092
n01664674_8325,0.9979774355888367
n01664674_8341,0.9929468035697937
n01664674_8355,0.9756470918655396
n01664674_836,0.9862684011459351
n01664674_8362,0.9945089221000671
n01664674_8363,0.9933231472969055
n01664674_8371,0.9912506341934204
n01664674_838,0.9195108413696289
n01664674_840,0.987240731716156
n01664674_8416,0.9914674758911133
n01664674_8437,0.9905760288238525
n01664674_845,0.9803100228309631
n01664674_8458,0.9984250068664551
n01664674_8489,0.9921678900718689
n01664674_8493,0.9606059789657593
n01664674_8494,0.9348146915435791
n01664674_8507,0.9860227108001709
n01664674_8514,0.9035211801528931
n01664674_8526,0.9520816802978516
n01664674_8536,0.982871413230896
n01664674_8539,0.9976003766059875
n01664674_8558,0.9933894872665405
n01664674_8654,0.9913222789764404
n01664674_8672,0.9890680909156799
n01664674_8681,0.9612730741500854
n01664674_8685,0.9931825995445251
n01664674_8696,0.9612982869148254
n01664674_8699,0.9914728403091431
n01664674_8714,0.9592221975326538
n01664674_8716,0.9598933458328247
n01664674_874,0.9773814678192139
n01664674_8740,0.9799606204032898
n01664674_8747,0.9900109171867371
n01664674_8753,0.9571243524551392
n01664674_8758,0.9964737296104431
n01664674_8772,0.9780786633491516
n01664674_8791,0.9389252662658691
n01664674_8811,0.9968569278717041
n01664674_8813,0.9932217597961426
n01664674_882,0.9888096451759338
n01664674_8822,0.9795033931732178
n01664674_8844,0.9193546175956726
n01664674_8847,0.9580793976783752
n01664674_8869,0.9179214835166931
n01664674_8874,0.983627438545227
n01664674_8880,0.9281871318817139
n01664674_8892,0.9492309093475342
n01664674_8898,0.9859654903411865
n01664674_8937,0.957266628742218
n01664674_8940,0.9678019285202026
n01664674_8942,0.9796959161758423
n01664674_8959,0.7733731865882874
n01664674_8974,0.9966548681259155
n01664674_8980,0.9901847839355469
n01664674_8982,0.991418719291687
n01664674_8983,0.975893497467041
n01664674_8993,0.997271716594696
n01664674_9004,0.9598994255065918
n01664674_9018,0.9795013070106506
n01664674_930,0.9856395721435547
n01664674_937,0.996227502822876
n01664674_952,0.8300157189369202
n01664674_953,0.9836200475692749
n01664674_989,0.9672762155532837
n01664674_992,0.9871599674224854
n01664674_995,0.9732339382171631
n01664990_1001,0.9586276412010193
n01664990_10048,0.9914530515670776
n01664990_10068,0.9892519116401672
n01664990_1007,0.9815712571144104
n01664990_10080,0.9980814456939697
n01664990_1013,0.9903684854507446
n01664990_10135,0.8016554713249207
n01664990_10140,0.9802892804145813
n01664990_10168,0.990387499332428
n01664990_10174,0.9885390400886536
n01664990_10232,0.9964824914932251
n01664990_1026,0.9703830480575562
n01664990_10303,0.9903154969215393
n01664990_10306,0.99357670545578
n01664990_10362,0.9584638476371765
n01664990_1038,0.9971351623535156
n01664990_10398,0.9704815745353699
n01664990_10410,0.9975259900093079
n01664990_10467,0.9797734618186951
n01664990_1048,0.9846845865249634
n01664990_1050,0.9558376669883728
n01664990_10500,0.9923747181892395
n01664990_10526,0.9964863061904907
n01664990_10534,0.9824474453926086
n01664990_10537,0.9905248284339905
n01664990_1055,0.9899412989616394
n01664990_1058,0.9910344481468201
n01664990_10583,0.9828404188156128
n01664990_10614,0.9943195581436157
n01664990_1062,0.9958635568618774
n01664990_10663,0.9817821979522705
n01664990_10668,0.9580613374710083
n01664990_10692,0.9750208258628845
n01664990_10697,0.9257006049156189
n01664990_10703,0.9744625091552734
n01664990_10707,0.9481035470962524
n01664990_10729,0.9798709750175476
n01664990_10747,0.9846619367599487
n01664990_10773,0.9875682592391968
n01664990_10934,0.9962027668952942
n01664990_10939,0.9857991933822632
n01664990_10945,0.9376428723335266
n01664990_1106,0.9885807633399963
n01664990_11095,0.9972516894340515
n01664990_11162,0.9878354668617249
n01664990_1119,0.9718868136405945
n01664990_11212,0.9845355153083801
n01664990_1123,0.9984075427055359
n01664990_11299,0.9474497437477112
n01664990_11313,0.9326823949813843
n01664990_11335,0.9762883186340332
n01664990_11403,0.9681093096733093
n01664990_1141,0.9939817786216736
n01664990_11467,0.9913813471794128
n01664990_11470,0.9835230708122253
n01664990_11477,0.9900796413421631
n01664990_11489,0.9967764019966125
n01664990_11500,0.9460554122924805
n01664990_11581,0.969031810760498
n01664990_11629,0.9633464217185974
n01664990_1164,0.9854656457901001
n01664990_11788,0.8760347366333008
n01664990_11790,0.9977933168411255
n01664990_11816,0.9922898411750793
n01664990_11833,0.9942280054092407
n01664990_11850,0.9848900437355042
n01664990_11887,0.9961971044540405
n01664990_11896,0.9898986220359802
n01664990_1191,0.9923254251480103
n01664990_11924,0.9952887296676636
n01664990_11949,0.9741609692573547
n01664990_11966,0.9681201577186584
n01664990_1197,0.8973283767700195
n01664990_11992,0.962401807308197
n01664990_12051,0.9145863652229309
n01664990_12067,0.9561412930488586
n01664990_12076,0.9545478820800781
n01664990_12139,0.9908396601676941
n01664990_1217,0.987346887588501
n01664990_12170,0.9948719143867493
n01664990_12179,0.9905219078063965
n01664990_12181,0.9789958000183105
n01664990_12200,0.9948915243148804
n01664990_12240,0.9857478737831116
n01664990_12260,0.996821403503418
n01664990_12318,0.984119176864624
n01664990_12358,0.9674745202064514
n01664990_12433,0.9743223786354065
n01664990_12435,0.9239367246627808
n01664990_12450,0.9773878455162048
n01664990_12475,0.9983134269714355
n01664990_12493,0.988008975982666
n01664990_12494,0.9003402590751648
n01664990_12569,0.9892398118972778
n01664990_12582,0.9945271611213684
n01664990_12598,0.9955248832702637
n01664990_12621,0.9577628374099731
n01664990_12626,0.9964691400527954
n01664990_12627,0.9947679042816162
n01664990_12639,0.9909281134605408
n01664990_1264,0.982049286365509
n01664990_12670,0.9912549257278442
n01664990_12718,0.9897035956382751
n01664990_12740,0.9446763396263123
n01664990_12741,0.9083543419837952
n01664990_12763,0.9952377080917358
n01664990_12792,0.9798234701156616
n01664990_12813,0.9752832055091858
n01664990_12896,0.9697784781455994
n01664990_12897,0.9626393914222717
n01664990_1290,0.9798532724380493
n01664990_1293,0.9638372659683228
n01664990_12972,0.9979065656661987
n01664990_13080,0.8634634017944336
n01664990_13102,0.8994095921516418
n01664990_1311,0.9935976266860962
n01664990_1313,0.9718620777130127
n01664990_1328,0.9915987253189087
n01664990_13299,0.9055855870246887
n01664990_1332,0.9961614608764648
n01664990_13349,0.9276947975158691
n01664990_13366,0.9583637714385986
n01664990_13370,0.9840981364250183
n01664990_13382,0.9885385632514954
n01664990_13492,0.9812842011451721
n01664990_13502,0.9545804858207703
n01664990_13548,0.995033860206604
n01664990_13598,0.8927804827690125
n01664990_13621,0.994750440120697
n01664990_13629,0.9781742095947266
n01664990_13631,0.9704315066337585
n01664990_13685,0.9924985766410828
n01664990_13721,0.9986580610275269
n01664990_13729,0.991942286491394
n01664990_13731,0.9941390752792358
n01664990_13736,0.9845895171165466
n01664990_13781,0.9969005584716797
n01664990_1387,0.9430376887321472
n01664990_13887,0.9459342956542969
n01664990_1390,0.9905139207839966
n01664990_1394,0.9820894002914429
n01664990_1404,0.9909802079200745
n01664990_14086,0.9318031072616577
n01664990_14133,0.9867357015609741
n01664990_14168,0.9832844138145447
n01664990_14181,0.9821702241897583
n01664990_14232,0.9923614263534546
n01664990_14258,0.9730883240699768
n01664990_1427,0.967915952205658
n01664990_1428,0.9781813025474548
n01664990_14345,0.9771267771720886
n01664990_14363,0.997825026512146
n01664990_14369,0.9941306710243225
n01664990_14465,0.9940722584724426
n01664990_14482,0.982094943523407
n01664990_14502,0.8976243138313293
n01664990_1456,0.9857043027877808
n01664990_14569,0.989249587059021
n01664990_14577,0.9953576922416687
n01664990_1458,0.9467352032661438
n01664990_14590,0.9766246676445007
n01664990_14613,0.9982256293296814
n01664990_1474,0.9884433150291443
n01664990_14785,0.9582810997962952
n01664990_14788,0.9804553985595703
n01664990_14799,0.9899774789810181
n01664990_1483,0.9943477511405945
n01664990_1485,0.977867603302002
n01664990_149,0.9803960919380188
n01664990_1490,0.9749037623405457
n01664990_14938,0.9829708337783813
n01664990_1494,0.9947383999824524
n01664990_14944,0.9926625490188599
n01664990_1496,0.9879059791564941
n01664990_14993,0.9635651111602783
n01664990_15014,0.9948350191116333
n01664990_15060,0.9632498621940613
n01664990_1509,0.9932960867881775
n01664990_15174,0.969563364982605
n01664990_15198,0.9822351932525635
n01664990_15251,0.9886617660522461
n01664990_1533,0.9974005222320557
n01664990_15333,0.9899154901504517
n01664990_15399,0.9812372326850891
n01664990_15423,0.9706006050109863
n01664990_15462,0.9952030181884766
n01664990_15471,0.9969616532325745
n01664990_15476,0.9836635589599609
n01664990_15483,0.9803527593612671
n01664990_15491,0.9914364218711853
n01664990_15504,0.9687671661376953
n01664990_15569,0.9493709802627563
n01664990_1557,0.9704739451408386
n01664990_15574,0.9872149229049683
n01664990_1564,0.9416213631629944
n01664990_15710,0.9973709583282471
n01664990_1573,0.9864190220832825
n01664990_1577,0.9939135909080505
n01664990_15773,0.9772541522979736
n01664990_15816,0.9863358736038208
n01664990_1582,0.9842246770858765
n01664990_15838,0.9665870666503906
n01664990_1592,0.9926954507827759
n01664990_15956,0.9767636060714722
n01664990_15973,0.9047681093215942
n01664990_15985,0.9855116605758667
n01664990_16033,0.8466517925262451
n01664990_16052,0.994594395160675
n01664990_16137,0.8526309728622437
n01664990_16150,0.9964128136634827
n01664990_1619,0.9708125591278076
n01664990_16214,0.9780672788619995
n01664990_1628,0.9959697723388672
n01664990_16290,0.9822928309440613
n01664990_16291,0.9012329578399658
n01664990_16306,0.9749757051467896
n01664990_16312,0.9709880948066711
n01664990_16413,0.995788037776947
n01664990_1646,0.9813228845596313
n01664990_16499,0.9978901743888855
n01664990_16570,0.9960783123970032
n01664990_16584,0.9653720259666443
n01664990_16611,0.9872932434082031
n01664990_16750,0.992789089679718
n01664990_16757,0.9844590425491333
n01664990_16763,0.9975685477256775
n01664990_16772,0.9920227527618408
n01664990_16813,0.9949132204055786
n01664990_16883,0.9571962952613831
n01664990_1698,0.9787655472755432
n01664990_17000,0.9966832995414734
n01664990_171,0.9863939881324768
n01664990_1712,0.9840357899665833
n01664990_1735,0.9844016432762146
n01664990_17387,0.9964975714683533
n01664990_1743,0.9966993927955627
n01664990_1751,0.9787846207618713
n01664990_1754,0.9564526081085205
n01664990_17540,0.9417547583580017
n01664990_1757,0.984673261642456
n01664990_1765,0.684488832950592
n01664990_17656,0.9676164984703064
n01664990_1770,0.9968992471694946
n01664990_17731,0.9714787006378174
n01664990_178,0.987533450126648
n01664990_1786,0.9713426232337952
n01664990_17860,0.9936158657073975
n01664990_17879,0.9578644633293152
n01664990_17961,0.9679186344146729
n01664990_18000,0.9977349042892456
n01664990_18106,0.9948620200157166
n01664990_18113,0.994778037071228
n01664990_18209,0.9975082874298096
n01664990_1821,0.9811804294586182
n01664990_18242,0.9978970289230347
n01664990_1825,0.9695127010345459
n01664990_184,0.9871690273284912
n01664990_1840,0.9799917936325073
n01664990_18424,0.9911887645721436
n01664990_18444,0.997014045715332
n01664990_18470,0.9844138622283936
n01664990_1848,0.9808354377746582
n01664990_18607,0.9864490628242493
n01664990_18675,0.9855572581291199
n01664990_18698,0.9538659453392029
n01664990_188,0.9969685673713684
n01664990_18831,0.9613497257232666
n01664990_1885,0.996171772480011
n01664990_18890,0.9281749129295349
n01664990_18964,0.8954586386680603
n01664990_18989,0.995124876499176
n01664990_19044,0.9834356904029846
n01664990_1917,0.8363300561904907
n01664990_19215,0.9670622944831848
n01664990_19281,0.9657129049301147
n01664990_19425,0.9780746698379517
n01664990_19572,0.9866114854812622
n01664990_19639,0.9633814096450806
n01664990_197,0.9903587698936462
n01664990_1975,0.9976513981819153
n01664990_1985,0.9312259554862976
n01664990_19911,0.960877001285553
n01664990_1992,0.9389654994010925
n01664990_19923,0.9581736326217651
n01664990_19941,0.9467577934265137
n01664990_2000,0.9899731874465942
n01664990_20001,0.9253382086753845
n01664990_20013,0.9905681014060974
n01664990_2032,0.9896802306175232
n01664990_2033,0.9826740622520447
n01664990_2044,0.9913722276687622
n01664990_2074,0.9017630815505981
n01664990_2086,0.9892706871032715
n01664990_2092,0.9875178933143616
n01664990_2118,0.9718669056892395
n01664990_213,0.9847588539123535
n01664990_2130,0.9907187819480896
n01664990_2150,0.9903665781021118
n01664990_2158,0.9933019876480103
n01664990_2166,0.9898003935813904
n01664990_2211,0.9353545904159546
n01664990_2232,0.9948452711105347
n01664990_2238,0.9867282509803772
n01664990_2243,0.9589720368385315
n01664990_2294,0.9723708033561707
n01664990_2303,0.9890040755271912
n01664990_2314,0.9620682597160339
n01664990_2392,0.942753255367279
n01664990_2393,0.9936167001724243
n01664990_2399,0.9779751300811768
n01664990_24,0.9628097414970398
n01664990_2407,0.9939508438110352
n01664990_2435,0.9906697273254395
n01664990_2444,0.9772135019302368
n01664990_2462,0.9492122530937195
